unique_id,ds,cutoff,y,Naive,WindowAverage,RWD,AutoARIMA,AutoETS,SeasonalNaive,SeasWA
store_48,2015-07-13,2015-05-18,54536.0,51046.0,46932.5,51332.243902439026,52212.47378950163,48515.679148899406,52118.0,
store_49,2015-02-02,2015-01-26,35701.0,37493.0,34305.666666666664,37527.42056074766,35463.2741761304,31360.685522411037,38603.0,
store_49,2015-02-09,2015-01-26,27551.0,37493.0,34305.666666666664,37561.84112149533,28278.72715127347,31360.685522411037,24804.0,
store_49,2015-02-16,2015-01-26,35816.0,37493.0,34305.666666666664,37596.26168224299,33276.64878834103,31360.685522411037,36105.0,
store_49,2015-02-23,2015-01-26,26951.0,37493.0,34305.666666666664,37630.68224299065,27216.80860383195,31360.685522411037,25464.0,
store_49,2015-03-02,2015-01-26,38260.0,37493.0,34305.666666666664,37665.102803738315,39008.52243101547,31360.685522411037,37659.0,
store_49,2015-03-09,2015-01-26,26719.0,37493.0,34305.666666666664,37699.52336448598,27447.084353996986,31360.685522411037,25206.0,
store_49,2015-03-16,2015-01-26,36401.0,37493.0,34305.666666666664,37733.943925233645,37491.73254791988,31360.685522411037,33849.0,
store_49,2015-03-23,2015-01-26,27289.0,37493.0,34305.666666666664,37768.36448598131,26767.672154708496,31360.685522411037,24662.0,
store_49,2015-03-02,2015-02-23,38260.0,26951.0,32906.916666666664,26889.207207207208,39335.88672773235,31359.23831259151,37659.0,
store_49,2015-03-09,2015-02-23,26719.0,26951.0,32906.916666666664,26827.414414414416,27647.033410444736,31359.23831259151,25206.0,
store_49,2015-03-16,2015-02-23,36401.0,26951.0,32906.916666666664,26765.62162162162,37722.86309578167,31359.23831259151,33849.0,
store_49,2015-03-23,2015-02-23,27289.0,26951.0,32906.916666666664,26703.828828828828,26880.394040567604,31359.23831259151,24662.0,
store_49,2015-03-30,2015-02-23,40082.0,26951.0,32906.916666666664,26642.036036036036,36662.32665102543,31359.23831259151,37603.0,
store_49,2015-04-06,2015-02-23,23795.0,26951.0,32906.916666666664,26580.243243243243,24076.726538979576,31359.23831259151,25842.0,
store_49,2015-04-13,2015-02-23,37731.0,26951.0,32906.916666666664,26518.45045045045,37183.962799756,31359.23831259151,35588.0,
store_49,2015-04-20,2015-02-23,26550.0,26951.0,32906.916666666664,26456.65765765766,27308.44832757006,31359.23831259151,21795.0,
store_49,2015-03-30,2015-03-23,40082.0,27289.0,32442.916666666668,27232.295652173914,36444.03542864039,31389.574617014787,37603.0,
store_49,2015-04-06,2015-03-23,23795.0,27289.0,32442.916666666668,27175.591304347825,23810.81029151393,31389.574617014787,25842.0,
store_49,2015-04-13,2015-03-23,37731.0,27289.0,32442.916666666668,27118.88695652174,37109.66336558636,31389.574617014787,35588.0,
store_49,2015-04-20,2015-03-23,26550.0,27289.0,32442.916666666668,27062.182608695653,27284.734567270003,31389.574617014787,21795.0,
store_49,2015-04-27,2015-03-23,37042.0,27289.0,32442.916666666668,27005.478260869564,36516.29585229726,31389.574617014787,34980.0,
store_49,2015-05-04,2015-03-23,38833.0,27289.0,32442.916666666668,26948.77391304348,39820.40670581212,31389.574617014787,38138.0,
store_49,2015-05-11,2015-03-23,25895.0,27289.0,32442.916666666668,26892.069565217393,25337.689359669228,31389.574617014787,26343.0,
store_49,2015-05-18,2015-03-23,37285.0,27289.0,32442.916666666668,26835.365217391303,37834.22268332727,31389.574617014787,34724.0,
store_49,2015-04-27,2015-04-20,37042.0,26550.0,31903.833333333332,26488.991596638654,36424.649621046025,31416.76288590204,34980.0,
store_49,2015-05-04,2015-04-20,38833.0,26550.0,31903.833333333332,26427.983193277312,39815.13998201063,31416.76288590204,38138.0,
store_49,2015-05-11,2015-04-20,25895.0,26550.0,31903.833333333332,26366.974789915967,25329.035299560837,31416.76288590204,26343.0,
store_49,2015-05-18,2015-04-20,37285.0,26550.0,31903.833333333332,26305.96638655462,37864.771760904725,31416.76288590204,34724.0,
store_49,2015-05-25,2015-04-20,25336.0,26550.0,31903.833333333332,26244.95798319328,24397.697647577952,31416.76288590204,25984.0,
store_49,2015-06-01,2015-04-20,33137.0,26550.0,31903.833333333332,26183.949579831933,34303.678625564076,31416.76288590204,39720.0,
store_49,2015-06-08,2015-04-20,27346.0,26550.0,31903.833333333332,26122.941176470587,27774.02095923986,31416.76288590204,23356.0,
store_49,2015-06-15,2015-04-20,39695.0,26550.0,31903.833333333332,26061.932773109245,39460.39605542991,31416.76288590204,31697.0,
store_49,2015-05-25,2015-05-18,25336.0,37285.0,32990.166666666664,37313.25203252032,24319.822112329653,31516.80908377653,25984.0,
store_49,2015-06-01,2015-05-18,33137.0,37285.0,32990.166666666664,37341.50406504065,34335.21297491616,31516.80908377653,39720.0,
store_49,2015-06-08,2015-05-18,27346.0,37285.0,32990.166666666664,37369.756097560974,27734.009888567503,31516.80908377653,23356.0,
store_49,2015-06-15,2015-05-18,39695.0,37285.0,32990.166666666664,37398.0081300813,39425.73963534229,31516.80908377653,31697.0,
store_49,2015-06-22,2015-05-18,24561.0,37285.0,32990.166666666664,37426.260162601626,25226.22080016669,31516.80908377653,25395.0,
store_49,2015-06-29,2015-05-18,42863.0,37285.0,32990.166666666664,37454.51219512195,39290.23984183958,31516.80908377653,37792.0,
store_49,2015-07-06,2015-05-18,28910.0,37285.0,32990.166666666664,37482.76422764228,27497.27330805495,31516.80908377653,25207.0,
store_49,2015-07-13,2015-05-18,39963.0,37285.0,32990.166666666664,37511.0162601626,38148.624933779596,31516.80908377653,35898.0,
store_5,2015-02-02,2015-01-26,48608.0,46754.0,43578.0,46870.102803738315,49046.44424588514,41586.58221815972,45478.0,
store_5,2015-02-09,2015-01-26,37838.0,46754.0,43578.0,46986.20560747664,38756.90672994882,41725.16559022788,32909.0,
store_5,2015-02-16,2015-01-26,48703.0,46754.0,43578.0,47102.30841121495,48049.8333029781,41860.977294854674,43708.0,
store_5,2015-02-23,2015-01-26,39336.0,46754.0,43578.0,47218.411214953274,39071.96768196247,41994.07276538893,35300.0,
store_5,2015-03-02,2015-01-26,49655.0,46754.0,43578.0,47334.51401869159,48684.94736462426,42124.506326512506,44221.0,
store_5,2015-03-09,2015-01-26,37224.0,46754.0,43578.0,47450.6168224299,37417.69060735587,42252.33121641361,34894.0,
store_5,2015-03-16,2015-01-26,50775.0,46754.0,43578.0,47566.719626168226,49419.120773383744,42377.59960851669,40844.0,
store_5,2015-03-23,2015-01-26,38703.0,46754.0,43578.0,47682.82242990654,37886.70931979032,42500.36263277771,29990.0,
store_5,2015-03-02,2015-02-23,49655.0,39336.0,42820.75,39381.09009009009,48678.73023346737,42235.951924545625,44221.0,
store_5,2015-03-09,2015-02-23,37224.0,39336.0,42820.75,39426.18018018018,37414.17575509059,42386.317571393825,34894.0,
store_5,2015-03-16,2015-02-23,50775.0,39336.0,42820.75,39471.27027027027,49407.17783450172,42533.665414465315,40844.0,
store_5,2015-03-23,2015-02-23,38703.0,39336.0,42820.75,39516.36036036036,37875.711233670496,42678.05602038437,29990.0,
store_5,2015-03-30,2015-02-23,48939.0,39336.0,42820.75,39561.45045045045,46525.59804839813,42819.54874021709,42655.0,
store_5,2015-04-06,2015-02-23,32360.0,39336.0,42820.75,39606.54054054054,31783.806656721128,42958.20173386742,34173.0,
store_5,2015-04-13,2015-02-23,50503.0,39336.0,42820.75,39651.63063063063,49146.70467570775,43094.07199398346,39888.0,
store_5,2015-04-20,2015-02-23,36914.0,39336.0,42820.75,39696.72072072072,36692.04846634672,43227.215369384045,25279.0,
store_5,2015-03-30,2015-03-23,48939.0,38703.0,43624.25,38741.01739130435,46584.703206762395,44243.26385808528,42655.0,
store_5,2015-04-06,2015-03-23,32360.0,38703.0,43624.25,38779.034782608695,31784.905352233596,44363.68665442611,34173.0,
store_5,2015-04-13,2015-03-23,50503.0,38703.0,43624.25,38817.05217391304,49209.2624231874,44484.10945076694,39888.0,
store_5,2015-04-20,2015-03-23,36914.0,38703.0,43624.25,38855.06956521739,36774.569477017336,44604.53224710777,25279.0,
store_5,2015-04-27,2015-03-23,45241.0,38703.0,43624.25,38893.086956521736,44030.65891568749,44724.955043448594,39053.0,
store_5,2015-05-04,2015-03-23,51351.0,38703.0,43624.25,38931.10434782608,49832.84266255407,44845.37783978942,42886.0,
store_5,2015-05-11,2015-03-23,35308.0,38703.0,43624.25,38969.12173913044,36717.8557973151,44965.800636130254,32804.0,
store_5,2015-05-18,2015-03-23,49888.0,38703.0,43624.25,39007.139130434785,49663.10039359866,45086.22343247108,40624.0,
store_5,2015-04-27,2015-04-20,45241.0,36914.0,43296.5,36935.705882352944,44082.62444533844,44500.02107781392,39053.0,
store_5,2015-05-04,2015-04-20,51351.0,36914.0,43296.5,36957.41176470588,49905.3659841539,44617.07223183676,42886.0,
store_5,2015-05-11,2015-04-20,35308.0,36914.0,43296.5,36979.117647058825,36766.55465717571,44734.1233858596,32804.0,
store_5,2015-05-18,2015-04-20,49888.0,36914.0,43296.5,37000.82352941176,49757.46636914383,44851.174539882435,40624.0,
store_5,2015-05-25,2015-04-20,35047.0,36914.0,43296.5,37022.529411764706,35049.830839755195,44968.225693905275,31887.0,
store_5,2015-06-01,2015-04-20,49402.0,36914.0,43296.5,37044.23529411765,48400.17153676803,45085.276847928115,48652.0,
store_5,2015-06-08,2015-04-20,39719.0,36914.0,43296.5,37065.94117647059,37166.199248992234,45202.328001950955,31151.0,
store_5,2015-06-15,2015-04-20,50779.0,36914.0,43296.5,37087.64705882353,48218.20615673283,45319.379155973795,41251.0,
store_5,2015-05-25,2015-05-18,35047.0,49888.0,43905.083333333336,50014.47967479675,35067.05807093985,44139.033630382495,31887.0,
store_5,2015-06-01,2015-05-18,49402.0,49888.0,43905.083333333336,50140.9593495935,48095.218683834624,44284.65676652958,48652.0,
store_5,2015-06-08,2015-05-18,39719.0,49888.0,43905.083333333336,50267.439024390245,37491.04209906983,44427.367439953734,31151.0,
store_5,2015-06-15,2015-05-18,50779.0,49888.0,43905.083333333336,50393.918699186994,48551.083116424605,44567.2238999094,41251.0,
store_5,2015-06-22,2015-05-18,39015.0,49888.0,43905.083333333336,50520.39837398374,38310.04519199731,44704.28323066595,32427.0,
store_5,2015-06-29,2015-05-18,55375.0,49888.0,43905.083333333336,50646.87804878049,51888.318895366734,44838.60137480737,48545.0,
store_5,2015-07-06,2015-05-18,37687.0,49888.0,43905.083333333336,50773.35772357724,37377.64407869632,44970.233156065966,34894.0,
store_5,2015-07-13,2015-05-18,46198.0,49888.0,43905.083333333336,50899.83739837398,45035.26428237604,45099.23230169938,43176.0,
store_50,2015-02-02,2015-01-26,48591.0,53471.0,47968.5,53514.719626168226,48741.73586485382,43654.34593740476,51558.0,
store_50,2015-02-09,2015-01-26,39151.0,53471.0,47968.5,53558.43925233645,40459.071183435815,43654.34593740476,36921.0,
store_50,2015-02-16,2015-01-26,46594.0,53471.0,47968.5,53602.15887850467,47334.219532893825,43654.34593740476,49316.0,
store_50,2015-02-23,2015-01-26,40693.0,53471.0,47968.5,53645.878504672895,39905.55352479986,43654.34593740476,39226.0,
store_50,2015-03-02,2015-01-26,51755.0,53471.0,47968.5,53689.59813084112,52790.322168019644,43654.34593740476,49860.0,
store_50,2015-03-09,2015-01-26,39532.0,53471.0,47968.5,53733.31775700935,40538.145134669525,43654.34593740476,37495.0,
store_50,2015-03-16,2015-01-26,50381.0,53471.0,47968.5,53777.03738317757,50860.91775791718,43654.34593740476,47902.0,
store_50,2015-03-23,2015-01-26,39419.0,53471.0,47968.5,53820.7570093458,39658.47575023631,43654.34593740476,37518.0,
store_50,2015-03-02,2015-02-23,51755.0,40693.0,45773.833333333336,40620.02702702703,52636.82529360248,43653.210004572065,49860.0,
store_50,2015-03-09,2015-02-23,39532.0,40693.0,45773.833333333336,40547.05405405405,40413.7883514947,43653.210004572065,37495.0,
store_50,2015-03-16,2015-02-23,50381.0,40693.0,45773.833333333336,40474.08108108108,50694.60265726544,43653.210004572065,47902.0,
store_50,2015-03-23,2015-02-23,39419.0,40693.0,45773.833333333336,40401.10810810811,39549.6237785648,43653.210004572065,37518.0,
store_50,2015-03-30,2015-02-23,52269.0,40693.0,45773.833333333336,40328.13513513513,51090.99389912048,43653.210004572065,49440.0,
store_50,2015-04-06,2015-02-23,33830.0,40693.0,45773.833333333336,40255.16216216216,34203.43865826883,43653.210004572065,37332.0,
store_50,2015-04-13,2015-02-23,53275.0,40693.0,45773.833333333336,40182.18918918919,53321.37917362293,43653.210004572065,48480.0,
store_50,2015-04-20,2015-02-23,36940.0,40693.0,45773.833333333336,40109.21621621621,38869.56215703004,43653.210004572065,32150.0,
store_50,2015-03-30,2015-03-23,52269.0,39419.0,45335.75,39337.48695652174,50849.0756460307,43714.72700027889,49440.0,
store_50,2015-04-06,2015-03-23,33830.0,39419.0,45335.75,39255.973913043475,33968.887807437466,43714.72700027889,37332.0,
store_50,2015-04-13,2015-03-23,53275.0,39419.0,45335.75,39174.46086956522,53023.63283583366,43714.72700027889,48480.0,
store_50,2015-04-20,2015-03-23,36940.0,39419.0,45335.75,39092.94782608696,38560.20330862921,43714.72700027889,32150.0,
store_50,2015-04-27,2015-03-23,51503.0,39419.0,45335.75,39011.434782608696,49786.05277576424,43714.72700027889,48326.0,
store_50,2015-05-04,2015-03-23,51325.0,39419.0,45335.75,38929.921739130434,51949.51803077197,43714.72700027889,49668.0,
store_50,2015-05-11,2015-03-23,37116.0,39419.0,45335.75,38848.40869565217,36428.329665535086,43714.72700027889,35077.0,
store_50,2015-05-18,2015-03-23,51508.0,39419.0,45335.75,38766.89565217392,51444.05224015469,43714.72700027889,48289.0,
store_50,2015-04-27,2015-04-20,51503.0,36940.0,44369.166666666664,36840.39495798319,49603.74705942377,43711.14307181897,48326.0,
store_50,2015-05-04,2015-04-20,51325.0,36940.0,44369.166666666664,36740.78991596639,51842.56337826312,43711.14307181897,49668.0,
store_50,2015-05-11,2015-04-20,37116.0,36940.0,44369.166666666664,36641.184873949576,36500.31119586254,43711.14307181897,35077.0,
store_50,2015-05-18,2015-04-20,51508.0,36940.0,44369.166666666664,36541.57983193277,51353.93929669392,43711.14307181897,48289.0,
store_50,2015-05-25,2015-04-20,38202.0,36940.0,44369.166666666664,36441.97478991596,37407.184395337885,43711.14307181897,36757.0,
store_50,2015-06-01,2015-04-20,54834.0,36940.0,44369.166666666664,36342.36974789916,52540.36415426561,43711.14307181897,51446.0,
store_50,2015-06-08,2015-04-20,41297.0,36940.0,44369.166666666664,36242.76470588235,41124.509862238076,43711.14307181897,35936.0,
store_50,2015-06-15,2015-04-20,55085.0,36940.0,44369.166666666664,36143.15966386555,53870.54908282036,43711.14307181897,45786.0,
store_50,2015-05-25,2015-05-18,38202.0,51508.0,45737.75,51530.07317073171,37675.63983728767,43847.92881987437,36757.0,
store_50,2015-06-01,2015-05-18,54834.0,51508.0,45737.75,51552.14634146341,52882.36372169359,43847.92881987437,51446.0,
store_50,2015-06-08,2015-05-18,41297.0,51508.0,45737.75,51574.21951219512,41289.062976007684,43847.92881987437,35936.0,
store_50,2015-06-15,2015-05-18,55085.0,51508.0,45737.75,51596.29268292683,54079.52610153463,43847.92881987437,45786.0,
store_50,2015-06-22,2015-05-18,38962.0,51508.0,45737.75,51618.365853658535,38627.91092399908,43847.92881987437,36808.0,
store_50,2015-06-29,2015-05-18,55347.0,51508.0,45737.75,51640.439024390245,53312.20004972846,43847.92881987437,50852.0,
store_50,2015-07-06,2015-05-18,41137.0,51508.0,45737.75,51662.51219512195,41191.106458755836,43847.92881987437,37901.0,
store_50,2015-07-13,2015-05-18,53417.0,51508.0,45737.75,51684.58536585366,51451.026221943306,43847.92881987437,47236.0,
store_51,2015-02-02,2015-01-26,59599.0,58573.0,57062.0,58521.57009345794,60609.66706423264,52078.833709513194,64263.0,
store_51,2015-02-09,2015-01-26,43258.0,58573.0,57062.0,58470.14018691589,44740.57203369016,52078.833709513194,43449.0,
store_51,2015-02-16,2015-01-26,57841.0,58573.0,57062.0,58418.71028037383,54472.9407017972,52078.833709513194,57805.0,
store_51,2015-02-23,2015-01-26,43303.0,58573.0,57062.0,58367.280373831774,42541.56087490882,52078.833709513194,42548.0,
store_51,2015-03-02,2015-01-26,62668.0,58573.0,57062.0,58315.85046728972,62349.69497472687,52078.833709513194,60870.0,
store_51,2015-03-09,2015-01-26,43627.0,58573.0,57062.0,58264.42056074766,43230.93476577055,52078.833709513194,42235.0,
store_51,2015-03-16,2015-01-26,59617.0,58573.0,57062.0,58212.990654205605,59602.69328972332,52078.833709513194,57736.0,
store_51,2015-03-23,2015-01-26,43750.0,58573.0,57062.0,58161.56074766355,43993.34485616796,52078.833709513194,39660.0,
store_51,2015-03-02,2015-02-23,62668.0,43303.0,54794.5,43115.85585585586,62630.74912291455,52043.23262150259,60870.0,
store_51,2015-03-09,2015-02-23,43627.0,43303.0,54794.5,42928.71171171171,43255.25035512835,52043.23262150259,42235.0,
store_51,2015-03-16,2015-02-23,59617.0,43303.0,54794.5,42741.56756756757,59726.61375978248,52043.23262150259,57736.0,
store_51,2015-03-23,2015-02-23,43750.0,43303.0,54794.5,42554.423423423425,43949.86698416424,52043.23262150259,39660.0,
store_51,2015-03-30,2015-02-23,64768.0,43303.0,54794.5,42367.27927927928,60919.815382529174,52043.23262150259,64104.0,
store_51,2015-04-06,2015-02-23,39772.0,43303.0,54794.5,42180.13513513513,38876.82330618879,52043.23262150259,42787.0,
store_51,2015-04-13,2015-02-23,62383.0,43303.0,54794.5,41992.99099099099,62029.86479501685,52043.23262150259,60087.0,
store_51,2015-04-20,2015-02-23,39670.0,43303.0,54794.5,41805.84684684685,40015.02426074997,52043.23262150259,36965.0,
store_51,2015-03-30,2015-03-23,64768.0,43750.0,53252.833333333336,43573.252173913046,60778.06321349023,52044.79890096558,64104.0,
store_51,2015-04-06,2015-03-23,39772.0,43750.0,53252.833333333336,43396.504347826085,38781.31900687904,52044.79890096558,42787.0,
store_51,2015-04-13,2015-03-23,62383.0,43750.0,53252.833333333336,43219.75652173913,62048.20164232207,52044.79890096558,60087.0,
store_51,2015-04-20,2015-03-23,39670.0,43750.0,53252.833333333336,43043.00869565218,40041.03342744518,52044.79890096558,36965.0,
store_51,2015-04-27,2015-03-23,57287.0,43750.0,53252.833333333336,42866.260869565216,56706.04567142237,52044.79890096558,58514.0,
store_51,2015-05-04,2015-03-23,62260.0,43750.0,53252.833333333336,42689.51304347826,63858.27007803578,52044.79890096558,64795.0,
store_51,2015-05-11,2015-03-23,41002.0,43750.0,53252.833333333336,42512.7652173913,39909.61114085883,52044.79890096558,41430.0,
store_51,2015-05-18,2015-03-23,60477.0,43750.0,53252.833333333336,42336.01739130435,59717.350883057006,52044.79890096558,58733.0,
store_51,2015-04-27,2015-04-20,57287.0,39670.0,51688.0,39464.90756302521,56597.762773739814,52043.22301011925,58514.0,
store_51,2015-05-04,2015-04-20,62260.0,39670.0,51688.0,39259.815126050424,63848.9119885083,52043.22301011925,64795.0,
store_51,2015-05-11,2015-04-20,41002.0,39670.0,51688.0,39054.72268907563,39896.792060716856,52043.22301011925,41430.0,
store_51,2015-05-18,2015-04-20,60477.0,39670.0,51688.0,38849.63025210084,59670.06359540685,52043.22301011925,58733.0,
store_51,2015-05-25,2015-04-20,39897.0,39670.0,51688.0,38644.53781512605,38989.06221357874,52043.22301011925,43454.0,
store_51,2015-06-01,2015-04-20,61182.0,39670.0,51688.0,38439.445378151264,60137.08584654897,52043.22301011925,65880.0,
store_51,2015-06-08,2015-04-20,48630.0,39670.0,51688.0,38234.35294117647,46143.517533629296,52043.22301011925,39934.0,
store_51,2015-06-15,2015-04-20,64268.0,39670.0,51688.0,38029.26050420168,62177.89644056191,52043.22301011925,59165.0,
store_51,2015-05-25,2015-05-18,39897.0,60477.0,53106.75,60447.739837398374,39231.143095763226,52136.56142956028,43454.0,
store_51,2015-06-01,2015-05-18,61182.0,60477.0,53106.75,60418.47967479675,60191.81364655787,52136.56142956028,65880.0,
store_51,2015-06-08,2015-05-18,48630.0,60477.0,53106.75,60389.21951219512,46203.424195995576,52136.56142956028,39934.0,
store_51,2015-06-15,2015-05-18,64268.0,60477.0,53106.75,60359.9593495935,62181.2061639975,52136.56142956028,59165.0,
store_51,2015-06-22,2015-05-18,44612.0,60477.0,53106.75,60330.69918699187,44550.05911294691,52136.56142956028,45874.0,
store_51,2015-06-29,2015-05-18,68148.0,60477.0,53106.75,60301.439024390245,64073.55853859582,52136.56142956028,70217.0,
store_51,2015-07-06,2015-05-18,49381.0,60477.0,53106.75,60272.17886178862,45741.42234280877,52136.56142956028,45391.0,
store_51,2015-07-13,2015-05-18,59509.0,60477.0,53106.75,60242.918699186994,58060.70717681784,52136.56142956028,60609.0,
store_52,2015-02-02,2015-01-26,25351.0,26441.0,24290.833333333332,26434.11214953271,24899.985578389555,22463.442246805327,25320.0,
store_52,2015-02-09,2015-01-26,21957.0,26441.0,24290.833333333332,26427.22429906542,21416.94011202404,22463.442246805327,18454.0,
store_52,2015-02-16,2015-01-26,23103.0,26441.0,24290.833333333332,26420.33644859813,23661.480324796776,22463.442246805327,24956.0,
store_52,2015-02-23,2015-01-26,20023.0,26441.0,24290.833333333332,26413.448598130843,19611.145132155496,22463.442246805327,19755.0,
store_52,2015-03-02,2015-01-26,26346.0,26441.0,24290.833333333332,26406.560747663552,26350.368377695522,22463.442246805327,24377.0,
store_52,2015-03-09,2015-01-26,20588.0,26441.0,24290.833333333332,26399.672897196262,20263.329883734925,22463.442246805327,19222.0,
store_52,2015-03-16,2015-01-26,25905.0,26441.0,24290.833333333332,26392.78504672897,24976.263402999124,22463.442246805327,24050.0,
store_52,2015-03-23,2015-01-26,21789.0,26441.0,24290.833333333332,26385.89719626168,20680.88971639711,22463.442246805327,19536.0,
store_52,2015-03-02,2015-02-23,26346.0,20023.0,23191.166666666668,19958.54054054054,26413.989109753664,22467.3355591749,24377.0,
store_52,2015-03-09,2015-02-23,20588.0,20023.0,23191.166666666668,19894.08108108108,20302.889042317012,22467.3355591749,19222.0,
store_52,2015-03-16,2015-02-23,25905.0,20023.0,23191.166666666668,19829.62162162162,25012.85199695454,22467.3355591749,24050.0,
store_52,2015-03-23,2015-02-23,21789.0,20023.0,23191.166666666668,19765.162162162163,20723.12238314353,22467.3355591749,19536.0,
store_52,2015-03-30,2015-02-23,25216.0,20023.0,23191.166666666668,19700.702702702703,25608.76784877924,22467.3355591749,28350.0,
store_52,2015-04-06,2015-02-23,16780.0,20023.0,23191.166666666668,19636.243243243243,16945.26412176449,22467.3355591749,20017.0,
store_52,2015-04-13,2015-02-23,25834.0,20023.0,23191.166666666668,19571.783783783783,26148.59528283655,22467.3355591749,23205.0,
store_52,2015-04-20,2015-02-23,20359.0,20023.0,23191.166666666668,19507.324324324323,19698.339804708066,22467.3355591749,15657.0,
store_52,2015-03-30,2015-03-23,25216.0,21789.0,23204.166666666668,21742.13913043478,24223.782398726937,22507.832692339183,28350.0,
store_52,2015-04-06,2015-03-23,16780.0,21789.0,23204.166666666668,21695.278260869567,16619.214452536326,22507.832692339183,20017.0,
store_52,2015-04-13,2015-03-23,25834.0,21789.0,23204.166666666668,21648.41739130435,26293.9049068827,22507.832692339183,23205.0,
store_52,2015-04-20,2015-03-23,20359.0,21789.0,23204.166666666668,21601.55652173913,19244.64440022743,22507.832692339183,15657.0,
store_52,2015-04-27,2015-03-23,23720.0,21789.0,23204.166666666668,21554.695652173912,23301.492414971155,22507.832692339183,23351.0,
store_52,2015-05-04,2015-03-23,26136.0,21789.0,23204.166666666668,21507.834782608697,26886.44042762567,22507.832692339183,25088.0,
store_52,2015-05-11,2015-03-23,19546.0,21789.0,23204.166666666668,21460.97391304348,19022.718316155937,22507.832692339183,18830.0,
store_52,2015-05-18,2015-03-23,25446.0,21789.0,23204.166666666668,21414.11304347826,26053.157208501878,22507.832692339183,24520.0,
store_52,2015-04-27,2015-04-20,23720.0,20359.0,22770.916666666668,20301.697478991595,23091.23369456952,22489.41259346444,23351.0,
store_52,2015-05-04,2015-04-20,26136.0,20359.0,22770.916666666668,20244.394957983193,25859.75709965366,22489.41259346444,25088.0,
store_52,2015-05-11,2015-04-20,19546.0,20359.0,22770.916666666668,20187.092436974788,18708.53830209867,22489.41259346444,18830.0,
store_52,2015-05-18,2015-04-20,25446.0,20359.0,22770.916666666668,20129.789915966387,25959.213420590408,22489.41259346444,24520.0,
store_52,2015-05-25,2015-04-20,20054.0,20359.0,22770.916666666668,20072.48739495798,18306.661195243887,22489.41259346444,17139.0,
store_52,2015-06-01,2015-04-20,23662.0,20359.0,22770.916666666668,20015.18487394958,24035.780102498895,22489.41259346444,26463.0,
store_52,2015-06-08,2015-04-20,21527.0,20359.0,22770.916666666668,19957.882352941175,20141.39115190677,22489.41259346444,17501.0,
store_52,2015-06-15,2015-04-20,27339.0,20359.0,22770.916666666668,19900.579831932773,25588.31412029906,22489.41259346444,23535.0,
store_52,2015-05-25,2015-05-18,20054.0,25446.0,23138.75,25431.91869918699,18040.655033393392,22528.247874634824,17139.0,
store_52,2015-06-01,2015-05-18,23662.0,25446.0,23138.75,25417.837398373984,23253.994343895458,22528.247874634824,26463.0,
store_52,2015-06-08,2015-05-18,21527.0,25446.0,23138.75,25403.756097560974,20656.06061296761,22528.247874634824,17501.0,
store_52,2015-06-15,2015-05-18,27339.0,25446.0,23138.75,25389.674796747968,26081.31182034463,22528.247874634824,23535.0,
store_52,2015-06-22,2015-05-18,21858.0,25446.0,23138.75,25375.593495934958,21018.636636928244,22528.247874634824,20145.0,
store_52,2015-06-29,2015-05-18,27316.0,25446.0,23138.75,25361.51219512195,25775.798097578307,22528.247874634824,25892.0,
store_52,2015-07-06,2015-05-18,18880.0,25446.0,23138.75,25347.43089430894,18431.19695355418,22528.247874634824,19304.0,
store_52,2015-07-13,2015-05-18,23593.0,25446.0,23138.75,25333.349593495936,22034.320613843644,22528.247874634824,22314.0,
store_53,2015-02-02,2015-01-26,89049.0,83802.0,81548.83333333333,83796.40186915887,90525.74144590356,74520.82512185672,88719.0,
store_53,2015-02-09,2015-01-26,69757.0,83802.0,81548.83333333333,83790.80373831776,67292.40347472184,74520.82512185672,65817.0,
store_53,2015-02-16,2015-01-26,79818.0,83802.0,81548.83333333333,83785.20560747663,76516.86245930073,74520.82512185672,81410.0,
store_53,2015-02-23,2015-01-26,68179.0,83802.0,81548.83333333333,83779.60747663552,66348.0332702636,74520.82512185672,66800.0,
store_53,2015-03-02,2015-01-26,86853.0,83802.0,81548.83333333333,83774.00934579439,84275.20520983948,74520.82512185672,79826.0,
store_53,2015-03-09,2015-01-26,70474.0,83802.0,81548.83333333333,83768.41121495327,67090.80060964455,74520.82512185672,63006.0,
store_53,2015-03-16,2015-01-26,86176.0,83802.0,81548.83333333333,83762.81308411215,81627.46409270538,74520.82512185672,80427.0,
store_53,2015-03-23,2015-01-26,67245.0,83802.0,81548.83333333333,83757.21495327103,64348.936750025314,74520.82512185672,64462.0,
store_53,2015-03-02,2015-02-23,86853.0,68179.0,78265.66666666667,68032.85585585586,84816.71441843436,74604.39188875695,79826.0,
store_53,2015-03-09,2015-02-23,70474.0,68179.0,78265.66666666667,67886.71171171172,67293.10164151795,74604.39188875695,63006.0,
store_53,2015-03-16,2015-02-23,86176.0,68179.0,78265.66666666667,67740.56756756757,81792.90973108186,74604.39188875695,80427.0,
store_53,2015-03-23,2015-02-23,67245.0,68179.0,78265.66666666667,67594.42342342342,64514.040397831224,74604.39188875695,64462.0,
store_53,2015-03-30,2015-02-23,86664.0,68179.0,78265.66666666667,67448.27927927928,79669.73980054632,74604.39188875695,82195.0,
store_53,2015-04-06,2015-02-23,57716.0,68179.0,78265.66666666667,67302.13513513513,60002.332346559895,74604.39188875695,66213.0,
